bin_id,price_min,price_max,price_center,volume,volume_pct,cumulative_volume_pct,threshold_bins
70,69.2984,69.33200000000001,69.3152,37685.0,0.012291335138736998,0.42519506807119817,150
71,69.332,69.3656,69.3488,36107.0,0.011776654845545357,0.4369717229167435,150
72,69.3656,69.39920000000001,69.3824,33966.0,0.01107834653900334,0.4480500694557469,150
73,69.39920000000001,69.43280000000001,69.41600000000001,45696.0,0.01490420195037086,0.4629542714061177,150
74,69.4328,69.46640000000001,69.4496,41359.0,0.01348964654379789,0.4764439179499156,150
75,69.4664,69.5,69.4832,32312.0,0.010538878094808806,0.4869827960447244,150
76,69.5,69.5336,69.5168,46165.0,0.015057170934849238,0.5020399669795736,150
77,69.5336,69.56720000000001,69.55040000000001,26644.0,0.008690203885803598,0.5107301708653772,150
78,69.5672,69.6008,69.584,46697.0,0.015230687991869487,0.5259608588572466,150
79,69.6008,69.63440000000001,69.61760000000001,29610.0,0.009657594094679648,0.5356184529519263,150
80,69.6344,69.668,69.6512,25447.0,0.008299790507508037,0.5439182434594344,150
81,69.668,69.70160000000001,69.68480000000001,44708.0,0.014581955987333256,0.5585001994467677,150
82,69.7016,69.7352,69.7184,24763.0,0.008076697148482003,0.5665768965952497,150
83,69.7352,69.76880000000001,69.75200000000001,31101.0,0.01014389847817061,0.5767207950734203,150
84,69.7688,69.8024,69.7856,30266.0,0.009871554977020405,0.5865923500504407,150
85,69.8024,69.83600000000001,69.81920000000001,20552.0,0.006703237886992777,0.5932955879374335,150
86,69.836,69.8696,69.8528,21858.0,0.007129202692384591,0.6004247906298181,150
87,69.8696,69.90320000000001,69.88640000000001,37925.0,0.01236961351032508,0.6127944041401432,150
88,69.9032,69.9368,69.92,28602.0,0.009328824934009702,0.6221232290741529,150
89,69.9368,69.97040000000001,69.95360000000001,37892.0,0.012358850234231718,0.6344820793083845,150
90,69.9704,70.004,69.9872,32251.0,0.01051898234203017,0.6450010616504147,150
91,70.004,70.03760000000001,70.02080000000001,35100.0,0.011448211844757028,0.6564492734951717,150
92,70.0376,70.0712,70.0544,56131.0,0.01830768031504435,0.674756953810216,150
93,70.0712,70.10480000000001,70.08800000000001,29358.0,0.00957540180451216,0.6843323556147282,150
94,70.1048,70.1384,70.1216,30725.0,0.010021262362682613,0.6943536179774108,150
95,70.1384,70.17200000000001,70.15520000000001,54398.0,0.017742445240202076,0.7120960632176129,150
96,70.172,70.2056,70.1888,41786.0,0.013628916813248354,0.7257249800308613,150
97,70.2056,70.23920000000001,70.22240000000001,41839.0,0.013646203286974055,0.7393711833178354,150
98,70.2392,70.2728,70.256,53325.0,0.017392475687227026,0.7567636590050624,150
99,70.2728,70.30640000000001,70.28960000000001,32619.0,0.010639009178465228,0.7674026681835276,150
100,70.3064,70.34,70.3232,40906.0,0.013341896117425386,0.7807445643009531,150
101,70.34,70.37360000000001,70.3568,47970.0,0.01564588952116794,0.796390453822121,150
102,70.3736,70.4072,70.3904,35705.0,0.01164553857313532,0.8080359923952564,150
103,70.4072,70.44080000000001,70.424,45548.0,0.014855930287891542,0.8228919226831479,150
104,70.4408,70.4744,70.4576,24377.0,0.007950799434177837,0.8308427221173258,150
105,70.4744,70.50800000000001,70.4912,27649.0,0.009017994566828691,0.8398607166841545,150
106,70.508,70.5416,70.5248,35675.0,0.011635753776686809,0.8514964704608413,150
107,70.5416,70.57520000000001,70.5584,22352.0,0.0072903256739033934,0.8587867961347447,150
108,70.5752,70.6088,70.592,25129.0,0.008196071665153829,0.8669828677998985,150
109,70.6088,70.64240000000001,70.6256,29075.0,0.009483098558014547,0.8764659663579131,150
110,70.6424,70.676,70.6592,21713.0,0.007081909509550124,0.8835478758674632,150
111,70.676,70.70960000000001,70.6928,12491.0,0.004074063081278064,0.8876219389487413,150
112,70.7096,70.7432,70.7264,23300.0,0.007599525241676318,0.8952214641904176,150
113,70.7432,70.77680000000001,70.76,9604.0,0.003132439503049758,0.8983539036934673,150
114,70.7768,70.8104,70.7936,13129.0,0.004282153085749716,0.9026360567792171,150
115,70.8104,70.84400000000001,70.8272,9528.0,0.003107651352046865,0.9057437081312639,150
116,70.844,70.8776,70.8608,9284.0,0.003028068340932315,0.9087717764721962,150
117,70.8776,70.91120000000001,70.8944,16622.0,0.00542142955223793,0.9141932060244341,150
118,70.9112,70.9448,70.928,10883.0,0.003549597991637913,0.917742804016072,150
119,70.9448,70.97840000000001,70.9616,16762.0,0.005467091935664311,0.9232098959517363,150
120,70.9784,71.012,70.9952,13729.0,0.004477849014719921,0.9276877449664562,150
121,71.012,71.04560000000001,71.0288,13672.0,0.004459257901467752,0.932147002867924,150
122,71.0456,71.0792,71.0624,9853.0,0.0032136533135723932,0.9353606561814963,150
123,71.0792,71.11280000000001,71.096,13310.0,0.004341188024322395,0.9397018442058187,150
124,71.1128,71.1464,71.1296,11331.0,0.0036957176186023333,0.943397561824421,150
125,71.1464,71.18,71.1632,12222.0,0.003986326073123088,0.9473838878975441,150
126,71.17999999999999,71.2136,71.1968,15822.0,0.005160501646944322,0.9525443895444885,150
127,71.2136,71.2472,71.2304,11262.0,0.0036732125867707595,0.9562176021312593,150
128,71.24719999999999,71.2808,71.264,11641.0,0.003796827181903606,0.9600144293131629,150
129,71.2808,71.3144,71.2976,15584.0,0.005082875595119474,0.9650973049082824,150
130,71.31439999999999,71.348,71.3312,7790.0,0.002540785477796503,0.9676380903860788,150
131,71.348,71.3816,71.3648,9479.0,0.003091669517847632,0.9707297599039265,150
132,71.38159999999999,71.4152,71.3984,5459.0,0.0017805067937472542,0.9725102666976738,150
133,71.4152,71.4488,71.432,6422.0,0.002094598759744434,0.9746048654574182,150
134,71.44879999999999,71.4824,71.4656,5166.0,0.0016849419484334703,0.9762898074058517,150
135,71.4824,71.516,71.4992,8534.0,0.002783448429719558,0.9790732558355713,150
136,71.51599999999999,71.5496,71.5328,5540.0,0.0018069257441582318,0.9808801815797294,150
137,71.5496,71.5832,71.5664,4536.0,0.0014794612230147545,0.9823596428027442,150
138,71.58319999999999,71.6168,71.6,4725.0,0.0015411054406403693,0.9839007482433846,150
139,71.6168,71.6504,71.6336,5403.0,0.0017622418403767017,0.9856629900837612,150
140,71.65039999999999,71.684,71.6672,2785.0,0.0009083552703033711,0.9865713453540647,150
141,71.684,71.7176,71.7008,5428.0,0.0017703958374171269,0.9883417411914818,150
142,71.71759999999999,71.7512,71.7344,5692.0,0.0018565020461640174,0.9901982432376458,150
143,71.7512,71.7848,71.768,6616.0,0.002157873776778134,0.9923561170144239,150
144,71.78479999999999,71.8184,71.8016,9023.0,0.0029429406118302755,0.9952990576262543,150
145,71.8184,71.852,71.8352,5691.0,0.0018561758862824004,0.9971552335125367,150
146,71.852,71.88560000000001,71.86880000000001,2096.0,0.0006836311118692517,0.9978388646244059,150
147,71.8856,71.9192,71.9024,1770.0,0.0005773029904621066,0.998416167614868,150
148,71.91919999999999,71.9528,71.93599999999999,2266.0,0.0007390782917441433,0.9991552459066121,150
149,71.9528,71.9864,71.9696,1078.0,0.0003516003523831361,0.9995068462589952,150
150,71.9864,72.02,72.00319999999999,1512.0,0.0004931537410049182,1.0000000000000002,150
