trade_id,transition_type,direction,from_leg_id,to_leg_id,target_leg_id,entry_time,entry_price,stop_price,stop_distance,target_time,target_price,exit_time,exit_price,exit_reason,holding_minutes,lvn_price_center,lvn_price_min,lvn_price_max,risk_eur,units,pnl_eur,balance_before_trade,balance_after_trade
94,HL_to_HH,long,348,349,353,2024-12-05 14:06:00,68.43,68.28,0.15000000000000568,2024-12-05 14:48:00,68.6,2024-12-05 14:27:00,68.28,stop,21.0,68.44160000000001,68.4248,68.45840000000001,95.32487482926092,635.499165528382,-95.32487482926092,9532.487482926092,9437.16260809683
95,LH_to_LL,short,351,352,356,2024-12-05 14:39:00,68.42,68.46,0.03999999999999204,2024-12-05 15:32:00,68.44,2024-12-05 14:39:00,68.46,stop,0.0,68.44160000000001,68.4248,68.45840000000001,94.37162608096831,2359.290652024677,-94.37162608096831,9437.16260809683,9342.790982015862
96,HL_to_HH,long,354,355,359,2024-12-05 15:14:00,68.6,68.52,0.0799999999999983,2024-12-05 16:22:00,68.51,2024-12-05 15:19:00,68.52,stop,5.0,68.6096,68.5928,68.6264,93.42790982015862,1167.8488727520075,-93.42790982015862,9342.790982015862,9249.363072195703
97,LH_to_LL,short,357,358,360,2024-12-05 16:06:00,68.48,68.52,0.03999999999999204,2024-12-05 16:45:00,68.4,2024-12-05 16:20:00,68.52,stop,14.0,68.44160000000001,68.4248,68.45840000000001,92.49363072195703,2312.340768049386,-92.49363072195703,9249.363072195703,9156.869441473746
98,LH_to_LL,short,361,362,366,2024-12-05 18:19:00,68.42,68.47,0.04999999999999716,2024-12-05 21:02:00,68.02,2024-12-05 19:01:00,68.47,stop,42.0,68.44160000000001,68.4248,68.45840000000001,91.56869441473746,1831.3738882948535,-91.56869441473746,9156.869441473746,9065.300747059007
99,HL_to_HH,long,364,365,369,2024-12-05 19:04:00,68.45,68.38,0.07000000000000739,2024-12-06 00:04:00,68.35,2024-12-05 19:59:00,68.38,stop,55.0,68.44160000000001,68.4248,68.45840000000001,90.65300747059007,1295.0429638654357,-90.65300747059007,9065.300747059007,8974.647739588418
100,HL_to_HH,long,368,369,371,2024-12-06 00:06:00,68.32,68.25,0.06999999999999318,2024-12-06 01:21:00,68.39,2024-12-06 00:31:00,68.25,stop,25.0,68.30720000000001,68.2904,68.32400000000001,89.74647739588418,1282.0925342270418,-89.74647739588418,8974.647739588418,8884.901262192534
101,HL_to_HH,long,370,371,379,2024-12-06 01:37:00,68.31,68.25,0.060000000000002274,2024-12-06 04:09:00,68.21,2024-12-06 02:00:00,68.25,stop,23.0,68.30720000000001,68.2904,68.32400000000001,88.84901262192534,1480.8168770320328,-88.84901262192534,8884.901262192534,8796.052249570608
102,LH_to_LL,short,373,374,376,2024-12-06 03:51:00,68.12,68.37,0.25,2024-12-06 03:57:00,68.02,2024-12-06 03:57:00,68.02,target,6.0,68.1392,68.1224,68.156,87.96052249570609,351.84208998282435,35.184208998285435,8796.052249570608,8831.236458568894
103,LH_to_LL,short,377,378,382,2024-12-06 04:06:00,68.09,68.1,0.009999999999990905,2024-12-06 04:21:00,67.97,2024-12-06 04:06:00,68.1,stop,0.0,68.072,68.0552,68.0888,88.31236458568894,8831.236458576926,-88.31236458568894,8831.236458568894,8742.924093983205
104,LH_to_LL,short,381,382,384,2024-12-06 04:22:00,67.99,68.06,0.07000000000000739,2024-12-06 04:46:00,67.97,2024-12-06 04:27:00,68.06,stop,5.0,67.97120000000001,67.9544,67.98800000000001,87.42924093983206,1248.9891562831833,-87.42924093983206,8742.924093983205,8655.494853043374
105,LH_to_LL,short,385,386,388,2024-12-06 05:16:00,67.92,68.11,0.18999999999999773,2024-12-06 06:03:00,67.56,2024-12-06 06:03:00,67.56,target,47.0,67.90400000000001,67.8872,67.92080000000001,86.55494853043375,455.55236068649884,163.99884984713933,8655.494853043374,8819.493702890513
107,HL_to_HH,long,390,391,393,2024-12-06 06:41:00,67.71,67.59,0.11999999999999034,2024-12-06 07:29:00,67.81,2024-12-06 06:49:00,67.59,stop,8.0,67.70240000000001,67.68560000000001,67.71920000000001,88.19493702890513,734.9578085742686,-88.19493702890513,8819.493702890513,8731.298765861608
106,LH_to_LL,short,387,388,392,2024-12-06 06:32:00,67.67,67.98,0.3100000000000023,2024-12-06 07:16:00,67.58,2024-12-06 07:16:00,67.58,target,44.0,67.70240000000001,67.68560000000001,67.71920000000001,88.19493702890513,284.4997968674338,25.60498171807001,8819.493702890513,8756.903747579678
108,HL_to_HH,long,394,395,399,2024-12-06 07:44:00,67.79,67.73,0.060000000000002274,2024-12-06 08:29:00,67.71,2024-12-06 07:46:00,67.73,stop,2.0,67.76960000000001,67.75280000000001,67.78640000000001,87.56903747579678,1459.483957929891,-87.56903747579678,8756.903747579678,8669.334710103882
109,HL_to_HH,long,398,399,403,2024-12-06 08:30:00,67.68,67.64,0.04000000000000625,2024-12-06 08:39:00,67.7,2024-12-06 08:30:00,67.64,stop,0.0,67.70240000000001,67.68560000000001,67.71920000000001,86.69334710103882,2167.3336775256316,-86.69334710103882,8669.334710103882,8582.641363002844
110,HL_to_HH,long,402,403,407,2024-12-06 08:40:00,67.68,67.62,0.060000000000002274,2024-12-06 08:55:00,67.65,2024-12-06 08:40:00,67.62,stop,0.0,67.6688,67.652,67.68560000000001,85.82641363002844,1430.4402271670865,-85.82641363002844,8582.641363002844,8496.814949372816
111,HL_to_HH,long,406,407,409,2024-12-06 08:57:00,67.57,67.52,0.04999999999999716,2024-12-06 09:10:00,67.71,2024-12-06 08:59:00,67.52,stop,2.0,67.5344,67.5176,67.55120000000001,84.96814949372816,1699.36298987466,-84.96814949372816,8496.814949372816,8411.846799879087
112,LH_to_LL,short,411,412,414,2024-12-06 09:21:00,67.58,67.64,0.060000000000002274,2024-12-06 09:43:00,67.25,2024-12-06 09:24:00,67.64,stop,3.0,67.56800000000001,67.55120000000001,67.58480000000002,84.11846799879088,1401.9744666464615,-84.11846799879088,8411.846799879087,8327.728331880297
113,LH_to_LL,short,417,418,420,2024-12-06 10:20:00,67.25,67.38,0.12999999999999545,2024-12-06 10:31:00,67.01,2024-12-06 10:31:00,67.01,target,11.0,67.2656,67.2488,67.28240000000001,83.27728331880297,640.5944870677375,153.74267689625373,8327.728331880297,8481.47100877655
114,LH_to_LL,short,419,420,424,2024-12-06 10:32:00,67.05,67.25,0.20000000000000284,2024-12-06 11:24:00,67.28,2024-12-06 10:45:00,67.25,stop,13.0,67.03040000000001,67.01360000000001,67.04720000000002,84.8147100877655,424.0735504388215,-84.8147100877655,8481.47100877655,8396.656298688786
115,HL_to_HH,long,428,429,433,2024-12-06 12:25:00,67.46,67.42,0.03999999999999204,2024-12-06 13:56:00,67.65,2024-12-06 12:27:00,67.42,stop,2.0,67.50080000000001,67.48400000000001,67.51760000000002,83.96656298688787,2099.1640746726143,-83.96656298688787,8396.656298688786,8312.689735701897
116,LH_to_LL,short,431,432,436,2024-12-06 12:45:00,67.33,67.43,0.10000000000000853,2024-12-06 14:58:00,67.07,2024-12-06 12:48:00,67.43,stop,3.0,67.3328,67.316,67.34960000000001,83.12689735701898,831.2689735701189,-83.12689735701898,8312.689735701897,8229.562838344878
117,HL_to_HH,long,456,457,459,2024-12-09 00:31:00,67.6,67.45,0.14999999999999147,2024-12-09 02:00:00,67.62,2024-12-09 02:00:00,67.62,target,89.0,67.5344,67.5176,67.55120000000001,82.29562838344879,548.6375225563564,10.972750451132743,8229.562838344878,8240.53558879601
118,HL_to_HH,long,458,459,461,2024-12-09 02:01:00,67.59,67.56,0.030000000000001137,2024-12-09 03:00:00,67.95,2024-12-09 02:01:00,67.56,stop,0.0,67.56800000000001,67.55120000000001,67.58480000000002,82.40535588796011,2746.845196265233,-82.40535588796011,8240.53558879601,8158.13023290805
119,LH_to_LL,short,467,468,470,2024-12-09 04:11:00,68.13,68.2,0.07000000000000739,2024-12-09 04:18:00,67.97,2024-12-09 04:18:00,67.97,target,7.0,68.1392,68.1224,68.156,81.5813023290805,1165.4471761295983,186.47154818073176,8158.13023290805,8344.601781088782
121,HL_to_HH,long,472,473,475,2024-12-09 04:29:00,67.99,67.97,0.01999999999999602,2024-12-09 04:35:00,68.05,2024-12-09 04:31:00,67.97,stop,2.0,67.97120000000001,67.9544,67.98800000000001,83.44601781088782,4172.300890545222,-83.44601781088782,8344.601781088782,8261.155763277895
122,HL_to_HH,long,474,475,477,2024-12-09 04:36:00,68.03,67.98,0.04999999999999716,2024-12-09 04:44:00,68.04,2024-12-09 04:41:00,67.98,stop,5.0,68.0048,67.988,68.0216,82.61155763277895,1652.231152655673,-82.61155763277895,8261.155763277895,8178.544205645116
120,LH_to_LL,short,469,470,476,2024-12-09 04:19:00,68.04,68.14,0.09999999999999432,2024-12-09 04:42:00,67.96,2024-12-09 04:42:00,67.96,target,23.0,67.97120000000001,67.9544,67.98800000000001,83.44601781088782,834.4601781089257,66.7568142487245,8344.601781088782,8245.301019893841
123,LH_to_LL,short,481,482,484,2024-12-09 05:44:00,67.95,68.13,0.1799999999999926,2024-12-09 05:55:00,67.89,2024-12-09 05:55:00,67.89,target,11.0,67.9376,67.9208,67.9544,82.45301019893841,458.07227888301,27.48433673298164,8245.301019893841,8272.785356626822
124,LH_to_LL,short,483,484,488,2024-12-09 05:56:00,67.92,68.0,0.0799999999999983,2024-12-09 06:44:00,68.04,2024-12-09 06:04:00,68.0,stop,8.0,67.90400000000001,67.8872,67.92080000000001,82.72785356626822,1034.0981695783748,-82.72785356626822,8272.785356626822,8190.057503060554
125,LH_to_LL,short,487,488,490,2024-12-09 06:48:00,68.12,68.16,0.03999999999999204,2024-12-09 07:25:00,68.0,2024-12-09 07:25:00,68.0,target,37.0,68.1392,68.1224,68.156,81.90057503060554,2047.5143757655458,245.7017250918748,8190.057503060554,8435.759228152428
126,LH_to_LL,short,489,490,500,2024-12-09 07:27:00,68.06,68.12,0.060000000000002274,2024-12-09 09:27:00,68.16,2024-12-09 07:39:00,68.12,stop,12.0,68.072,68.0552,68.0888,84.35759228152429,1405.959871358685,-84.35759228152429,8435.759228152428,8351.401635870905
127,HL_to_HH,long,494,495,497,2024-12-09 08:22:00,68.17,68.05,0.12000000000000455,2024-12-09 08:54:00,68.37,2024-12-09 08:37:00,68.05,stop,15.0,68.1392,68.1224,68.156,83.51401635870906,695.9501363225492,-83.51401635870906,8351.401635870905,8267.887619512196
128,HL_to_HH,long,498,499,505,2024-12-09 09:21:00,68.25,68.19,0.060000000000002274,2024-12-09 10:16:00,68.71,2024-12-09 09:25:00,68.19,stop,4.0,68.24000000000001,68.2232,68.25680000000001,82.67887619512196,1377.981269918647,-82.67887619512196,8267.887619512196,8185.208743317074
129,LH_to_LL,short,501,502,504,2024-12-09 09:35:00,68.23,68.24,0.009999999999990905,2024-12-09 09:40:00,68.09,2024-12-09 09:35:00,68.24,stop,0.0,68.1392,68.1224,68.156,81.85208743317074,8185.208743324518,-81.85208743317074,8185.208743317074,8103.356655883903
130,HL_to_HH,long,508,509,513,2024-12-09 10:44:00,68.88,68.78,0.09999999999999432,2024-12-09 11:29:00,68.77,2024-12-09 10:51:00,68.78,stop,7.0,68.8784,68.8616,68.8952,81.03356655883903,810.3356655884363,-81.03356655883903,8103.356655883903,8022.323089325064
131,HL_to_HH,long,512,513,515,2024-12-09 11:30:00,68.65,68.57,0.0800000000000125,2024-12-09 11:45:00,68.78,2024-12-09 11:31:00,68.57,stop,1.0,68.7104,68.6936,68.72720000000001,80.22323089325064,1002.7903861654763,-80.22323089325064,8022.323089325064,7942.099858431813
132,HL_to_HH,long,520,521,533,2024-12-09 13:09:00,68.6,68.51,0.0899999999999892,2024-12-09 20:21:00,68.36,2024-12-09 13:59:00,68.51,stop,50.0,68.6096,68.5928,68.6264,79.42099858431813,882.4555398258628,-79.42099858431813,7942.099858431813,7862.678859847495
133,LH_to_LL,short,523,524,526,2024-12-09 14:06:00,68.47,68.6,0.12999999999999545,2024-12-09 14:29:00,68.35,2024-12-09 14:29:00,68.35,target,23.0,68.44160000000001,68.4248,68.45840000000001,78.62678859847495,604.8214507575208,72.57857409090524,7862.678859847495,7935.2574339384
134,LH_to_LL,short,525,526,528,2024-12-09 14:31:00,68.45,68.55,0.09999999999999432,2024-12-09 14:55:00,68.23,2024-12-09 14:55:00,68.23,target,24.0,68.44160000000001,68.4248,68.45840000000001,79.352574339384,793.5257433938851,174.57566354665386,7935.2574339384,8109.833097485054
135,LH_to_LL,short,527,528,530,2024-12-09 14:56:00,68.25,68.46,0.20999999999999375,2024-12-09 16:19:00,68.11,2024-12-09 16:19:00,68.11,target,83.0,68.24000000000001,68.2232,68.25680000000001,81.09833097485054,386.18252845168075,54.065553983235525,8109.833097485054,8163.898651468289
136,LH_to_LL,short,529,530,536,2024-12-09 16:22:00,68.13,68.31,0.18000000000000682,2024-12-09 21:04:00,68.17,2024-12-09 20:03:00,68.31,stop,221.0,68.1392,68.1224,68.156,81.6389865146829,453.5499250815545,-81.6389865146829,8163.898651468289,8082.259664953606
137,HL_to_HH,long,532,533,543,2024-12-09 21:02:00,68.17,68.11,0.060000000000002274,2024-12-10 02:09:00,68.06,2024-12-09 21:28:00,68.11,stop,26.0,68.1392,68.1224,68.156,80.82259664953607,1347.0432774922167,-80.82259664953607,8082.259664953606,8001.437068304071
138,LH_to_LL,short,535,536,538,2024-12-09 21:09:00,68.26,68.27,0.009999999999990905,2024-12-09 22:27:00,68.03,2024-12-09 22:27:00,68.03,target,78.0,68.24000000000001,68.2232,68.25680000000001,80.82259664953607,8082.259664960958,1858.9197229410524,8082.259664953606,9860.356791245124
139,LH_to_LL,short,537,538,540,2024-12-09 22:32:00,68.13,68.26,0.13000000000000966,2024-12-10 01:04:00,67.91,2024-12-10 01:04:00,67.91,target,152.0,68.1392,68.1224,68.156,98.60356791245124,758.4889839418762,166.8675764672119,9860.356791245124,10027.224367712335
141,HL_to_HH,long,542,543,545,2024-12-10 02:19:00,68.03,67.99,0.04000000000000625,2024-12-10 03:24:00,68.32,2024-12-10 02:23:00,67.99,stop,4.0,68.0048,67.988,68.0216,100.27224367712336,2506.8060919276923,-100.27224367712336,10027.224367712335,9926.952124035211
140,LH_to_LL,short,539,540,544,2024-12-10 01:06:00,67.94,68.13,0.18999999999999773,2024-12-10 02:42:00,67.97,2024-12-10 02:42:00,67.97,target,96.0,67.9376,67.9208,67.9544,100.27224367712336,527.7486509322345,-15.832459527967636,10027.224367712335,9911.119664507243
142,HL_to_HH,long,546,547,549,2024-12-10 03:47:00,68.26,68.15,0.10999999999999943,2024-12-10 04:01:00,68.39,2024-12-10 04:01:00,68.39,target,14.0,68.24000000000001,68.2232,68.25680000000001,99.11119664507244,901.0108785915722,117.1314142169003,9911.119664507243,10028.251078724143
143,HL_to_HH,long,548,549,563,2024-12-10 04:07:00,68.28,68.2,0.0799999999999983,2024-12-10 07:10:00,68.18,2024-12-10 04:30:00,68.2,stop,23.0,68.24000000000001,68.2232,68.25680000000001,100.28251078724143,1253.5313848405447,-100.28251078724143,10028.251078724143,9927.968567936901
144,LH_to_LL,short,551,552,556,2024-12-10 04:57:00,68.12,68.36,0.23999999999999488,2024-12-10 05:32:00,67.97,2024-12-10 05:32:00,67.97,target,35.0,68.1392,68.1224,68.156,99.27968567936901,413.6653569973797,62.0498035496093,9927.968567936901,9990.01837148651
145,LH_to_LL,short,555,556,558,2024-12-10 05:33:00,67.99,68.19,0.20000000000000284,2024-12-10 06:03:00,67.73,2024-12-10 06:03:00,67.73,target,30.0,67.97120000000001,67.9544,67.98800000000001,99.90018371486511,499.50091857431846,129.87023882931825,9990.01837148651,10119.88861031583
146,LH_to_LL,short,557,558,562,2024-12-10 06:05:00,67.77,68.06,0.29000000000000625,2024-12-10 06:57:00,67.92,2024-12-10 06:57:00,67.92,target,52.0,67.76960000000001,67.75280000000001,67.78640000000001,101.1988861031583,348.9616762177797,-52.34425143266895,10119.88861031583,10067.54435888316
147,LH_to_LL,short,561,562,576,2024-12-10 06:58:00,67.95,68.01,0.060000000000002274,2024-12-10 09:28:00,68.4,2024-12-10 07:01:00,68.01,stop,3.0,67.9376,67.9208,67.9544,100.67544358883161,1677.9240598137967,-100.67544358883161,10067.54435888316,9966.868915294328
148,HL_to_HH,long,568,569,571,2024-12-10 08:44:00,68.17,68.08,0.09000000000000341,2024-12-10 08:55:00,68.33,2024-12-10 08:55:00,68.33,target,11.0,68.1392,68.1224,68.156,99.66868915294329,1107.4298794771057,177.18878071633313,9966.868915294328,10144.057696010661
149,HL_to_HH,long,570,571,573,2024-12-10 08:56:00,68.24,68.16,0.0799999999999983,2024-12-10 09:05:00,68.6,2024-12-10 09:05:00,68.6,target,9.0,68.24000000000001,68.2232,68.25680000000001,101.44057696010661,1268.0072120013597,456.48259632048877,10144.057696010661,10600.54029233115
150,LH_to_LL,short,575,576,578,2024-12-10 09:29:00,68.39,68.54,0.15000000000000568,2024-12-10 09:40:00,68.28,2024-12-10 09:40:00,68.28,target,11.0,68.44160000000001,68.4248,68.45840000000001,106.00540292331151,706.7026861553833,77.73729547709176,10600.54029233115,10678.277587808243
151,HL_to_HH,long,580,581,585,2024-12-10 09:54:00,68.42,68.39,0.030000000000001137,2024-12-10 11:00:00,68.9,2024-12-10 09:54:00,68.39,stop,0.0,68.44160000000001,68.4248,68.45840000000001,106.78277587808243,3559.425862602613,-106.78277587808243,10678.277587808243,10571.49481193016
152,HL_to_HH,long,586,587,589,2024-12-10 11:07:00,68.98,68.79,0.18999999999999773,2024-12-10 11:16:00,69.04,2024-12-10 11:16:00,69.04,target,9.0,68.9792,68.9624,68.99600000000001,105.71494811930161,556.3944637858046,33.383667827149544,10571.49481193016,10604.87847975731
153,HL_to_HH,long,588,589,591,2024-12-10 11:17:00,69.0,68.93,0.06999999999999318,2024-12-10 11:50:00,69.05,2024-12-10 11:19:00,68.93,stop,2.0,68.9792,68.9624,68.99600000000001,106.0487847975731,1514.9826399654778,-106.0487847975731,10604.87847975731,10498.829694959737
154,LH_to_LL,short,593,594,596,2024-12-10 13:18:00,68.74,68.94,0.20000000000000284,2024-12-10 13:48:00,68.68,2024-12-10 13:48:00,68.68,target,30.0,68.7104,68.6936,68.72720000000001,104.98829694959737,524.9414847479794,31.496489084872497,10498.829694959737,10530.32618404461
155,LH_to_LL,short,595,596,600,2024-12-10 13:49:00,68.69,68.79,0.10000000000000853,2024-12-10 14:54:00,68.31,2024-12-10 14:02:00,68.79,stop,13.0,68.7104,68.6936,68.72720000000001,105.30326184044611,1053.0326184043713,-105.30326184044611,10530.32618404461,10425.022922204163
156,HL_to_HH,long,602,603,605,2024-12-10 15:43:00,68.42,68.35,0.07000000000000739,2024-12-10 21:31:00,69.05,2024-12-10 15:54:00,68.35,stop,11.0,68.44160000000001,68.4248,68.45840000000001,104.25022922204164,1489.2889888861519,-104.25022922204164,10425.022922204163,10320.772692982122
157,HL_to_HH,long,606,607,609,2024-12-10 22:32:00,68.99,68.97,0.01999999999999602,2024-12-11 01:09:00,69.09,2024-12-10 22:38:00,68.97,stop,6.0,68.9792,68.9624,68.99600000000001,103.20772692982122,5160.386346492088,-103.20772692982122,10320.772692982122,10217.564966052301
158,HL_to_HH,long,610,611,617,2024-12-11 02:00:00,69.14,68.99,0.15000000000000568,2024-12-11 03:48:00,68.88,2024-12-11 02:08:00,68.99,stop,8.0,69.1472,69.1304,69.164,102.17564966052302,681.1709977367943,-102.17564966052302,10217.564966052301,10115.389316391778
159,HL_to_HH,long,616,617,619,2024-12-11 03:49:00,68.81,68.74,0.07000000000000739,2024-12-11 04:41:00,69.36,2024-12-11 04:41:00,69.36,target,52.0,68.8784,68.8616,68.8952,101.15389316391779,1445.0556166272445,794.7805891449804,10115.389316391778,10910.169905536759
160,HL_to_HH,long,620,621,625,2024-12-11 05:23:00,69.3,69.22,0.0799999999999983,2024-12-11 07:18:00,69.61,2024-12-11 05:32:00,69.22,stop,9.0,69.248,69.2312,69.26480000000001,109.10169905536759,1363.771238192124,-109.10169905536759,10910.169905536759,10801.068206481392
161,LH_to_LL,short,623,624,628,2024-12-11 06:29:00,69.18,69.34,0.1599999999999966,2024-12-11 07:48:00,69.42,2024-12-11 06:46:00,69.34,stop,17.0,69.1472,69.1304,69.164,108.01068206481392,675.0667629051014,-108.01068206481392,10801.068206481392,10693.057524416578
162,LH_to_LL,short,629,630,636,2024-12-11 08:22:00,69.46,69.49,0.030000000000001137,2024-12-11 09:01:00,69.38,2024-12-11 08:22:00,69.49,stop,0.0,69.4832,69.4664,69.5,106.93057524416578,3564.3525081387243,-106.93057524416578,10693.057524416578,10586.126949172412
163,HL_to_HH,long,632,633,635,2024-12-11 08:46:00,69.51,69.39,0.12000000000000455,2024-12-11 08:51:00,69.52,2024-12-11 08:51:00,69.52,target,5.0,69.4832,69.4664,69.5,105.86126949172413,882.1772457643343,8.82177245763532,10586.126949172412,10594.948721630048
164,HL_to_HH,long,634,635,641,2024-12-11 08:53:00,69.5,69.43,0.06999999999999318,2024-12-11 09:15:00,69.48,2024-12-11 08:58:00,69.43,stop,5.0,69.4832,69.4664,69.5,105.94948721630048,1513.5641030901543,-105.94948721630048,10594.948721630048,10488.999234413746
165,LH_to_LL,short,639,640,644,2024-12-11 09:14:00,69.42,69.46,0.03999999999999204,2024-12-11 09:41:00,69.19,2024-12-11 09:14:00,69.46,stop,0.0,69.3824,69.3656,69.39920000000001,104.88999234413747,2622.2498086039586,-104.88999234413747,10488.999234413746,10384.10924206961
166,HL_to_HH,long,642,643,645,2024-12-11 09:24:00,69.47,69.4,0.06999999999999318,2024-12-11 09:58:00,69.51,2024-12-11 09:31:00,69.4,stop,7.0,69.4832,69.4664,69.5,103.8410924206961,1483.4441774386603,-103.8410924206961,10384.10924206961,10280.268149648913
167,HL_to_HH,long,646,647,649,2024-12-11 10:09:00,69.52,69.43,0.0899999999999892,2024-12-11 10:16:00,69.65,2024-12-11 10:10:00,69.43,stop,1.0,69.4832,69.4664,69.5,102.80268149648913,1142.252016627794,-102.80268149648913,10280.268149648913,10177.465468152424
168,HL_to_HH,long,648,649,655,2024-12-11 10:23:00,69.59,69.47,0.12000000000000455,2024-12-11 11:16:00,69.72,2024-12-11 10:25:00,69.47,stop,2.0,69.55040000000001,69.5336,69.56720000000001,101.77465468152424,848.1221223460032,-101.77465468152424,10177.465468152424,10075.6908134709
169,LH_to_LL,short,651,652,662,2024-12-11 10:45:00,69.16,69.56,0.4000000000000057,2024-12-11 12:34:00,69.9,2024-12-11 11:02:00,69.56,stop,17.0,69.1472,69.1304,69.164,100.756908134709,251.89227033676892,-100.756908134709,10075.6908134709,9974.933905336191
170,HL_to_HH,long,654,655,657,2024-12-11 11:18:00,69.65,69.46,0.19000000000001194,2024-12-11 11:52:00,70.04,2024-12-11 11:52:00,70.04,target,34.0,69.6512,69.6344,69.668,99.74933905336191,524.9965213334507,204.74864332004609,9974.933905336191,10179.682548656237
171,HL_to_HH,long,660,661,663,2024-12-11 12:31:00,69.96,69.9,0.05999999999998806,2024-12-11 12:49:00,70.04,2024-12-11 12:33:00,69.9,stop,2.0,69.92,69.9032,69.9368,101.79682548656238,1696.6137581097105,-101.79682548656238,10179.682548656237,10077.885723169675
172,LH_to_LL,short,669,670,672,2024-12-11 14:30:00,70.32,70.39,0.07000000000000739,2024-12-11 16:41:00,70.26,2024-12-11 14:32:00,70.39,stop,2.0,70.3232,70.3064,70.34,100.77885723169675,1439.6979604526587,-100.77885723169675,10077.885723169675,9977.106865937978
173,LH_to_LL,short,675,676,688,2024-12-11 21:39:00,70.27,70.41,0.14000000000000057,2024-12-12 04:10:00,70.46,2024-12-12 00:33:00,70.41,stop,174.0,70.28960000000001,70.2728,70.30640000000001,99.77106865937978,712.6504904241384,-99.77106865937978,9977.106865937978,9877.335797278598
174,HL_to_HH,long,678,679,683,2024-12-12 00:56:00,70.48,70.24,0.2400000000000091,2024-12-12 03:28:00,70.56,2024-12-12 03:28:00,70.56,target,152.0,70.4576,70.4408,70.4744,98.77335797278599,411.55565821992604,32.92445265759338,9877.335797278598,9910.260249936191
175,HL_to_HH,long,682,683,685,2024-12-12 03:29:00,70.55,70.35,0.20000000000000284,2024-12-12 03:45:00,70.62,2024-12-12 03:45:00,70.62,target,16.0,70.5584,70.5416,70.57520000000001,99.10260249936191,495.5130124968025,34.685910874779836,9910.260249936191,9944.94616081097
176,HL_to_HH,long,684,685,687,2024-12-12 03:49:00,70.56,70.45,0.10999999999999943,2024-12-12 04:01:00,70.71,2024-12-12 04:01:00,70.71,target,12.0,70.5584,70.5416,70.57520000000001,99.4494616081097,904.0860146191837,135.61290219286985,9944.94616081097,10080.55906300384
177,HL_to_HH,long,686,687,695,2024-12-12 04:02:00,70.62,70.55,0.07000000000000739,2024-12-12 07:04:00,70.49,2024-12-12 04:02:00,70.55,stop,0.0,70.6928,70.676,70.70960000000001,100.80559063003841,1440.0798661432539,-100.80559063003841,10080.55906300384,9979.753472373803
178,LH_to_LL,short,693,694,700,2024-12-12 06:32:00,70.25,70.36,0.10999999999999943,2024-12-12 08:39:00,70.11,2024-12-12 06:41:00,70.36,stop,9.0,70.28960000000001,70.2728,70.30640000000001,99.79753472373802,907.2503156703503,-99.79753472373802,9979.753472373803,9879.955937650064
179,HL_to_HH,long,698,699,713,2024-12-12 07:55:00,70.49,70.34,0.14999999999999147,2024-12-12 10:31:00,69.42,2024-12-12 08:03:00,70.34,stop,8.0,70.4576,70.4408,70.4744,98.79955937650064,658.6637291767083,-98.79955937650064,9879.955937650064,9781.156378273563
180,LH_to_LL,short,703,704,706,2024-12-12 09:16:00,69.9,70.28,0.37999999999999545,2024-12-12 09:42:00,69.7,2024-12-12 09:42:00,69.7,target,26.0,69.92,69.9032,69.9368,97.81156378273563,257.3988520598337,51.479770411967465,9781.156378273563,9832.636148685531
181,LH_to_LL,short,705,706,708,2024-12-12 09:49:00,69.76,70.02,0.2599999999999909,2024-12-12 10:12:00,69.33,2024-12-12 10:12:00,69.33,target,23.0,69.81920000000001,69.8024,69.83600000000001,98.32636148685532,378.1783134109952,162.6166747667305,9832.636148685531,9995.252823452262
182,LH_to_LL,short,709,710,716,2024-12-12 10:21:00,69.37,69.41,0.03999999999999204,2024-12-12 10:40:00,69.25,2024-12-12 10:21:00,69.41,stop,0.0,69.3824,69.3656,69.39920000000001,99.95252823452262,2498.8132058635624,-99.95252823452262,9995.252823452262,9895.30029521774
183,HL_to_HH,long,712,713,715,2024-12-12 10:32:00,69.4,69.32,0.0800000000000125,2024-12-12 10:38:00,69.47,2024-12-12 10:35:00,69.32,stop,3.0,69.3824,69.3656,69.39920000000001,98.9530029521774,1236.9125369020242,-98.9530029521774,9895.30029521774,9796.347292265562
184,HL_to_HH,long,718,719,725,2024-12-12 10:50:00,69.38,69.26,0.11999999999999034,2024-12-12 11:46:00,69.57,2024-12-12 11:04:00,69.26,stop,14.0,69.3824,69.3656,69.39920000000001,97.96347292265563,816.3622743555293,-97.96347292265563,9796.347292265562,9698.383819342906
185,LH_to_LL,short,721,722,734,2024-12-12 11:14:00,69.19,69.4,0.21000000000000796,2024-12-12 13:41:00,70.17,2024-12-12 11:17:00,69.4,stop,3.0,69.1808,69.164,69.19760000000001,96.98383819342905,461.8278009210732,-96.98383819342905,9698.383819342906,9601.399981149476
186,HL_to_HH,long,724,725,727,2024-12-12 11:47:00,69.55,69.21,0.3400000000000034,2024-12-12 12:18:00,70.5,2024-12-12 12:18:00,70.5,target,31.0,69.55040000000001,69.5336,69.56720000000001,96.01399981149476,282.3941170926288,268.27441123799815,9601.399981149476,9869.674392387475
